sample_id;E-301 Температура;90-100;100-110;60-70;110-120;пропан;н-бутан;140-150;и-бутан;и-пентан;н-пентан;Метан+этан из жидкости в Е-301;K-301 Темп-ра в хол. зоне;40-50;50-60;K-301 Температура верха
ПРОБА 160;79.26673353245593;2.843878811659097;4.911078650102243;3.519423453346947;5.153715374501713;7.788031934895491;4.251676767311444;1.97446633364111;3.472816676810005;0.7319004982985156;1.555397728289985;0.0327950509149222;139.45948415151173;0.348863075347693;0.128034046501748;125.74022467258204
ПРОБА 161;139.9856594424469;3.0901653543195677;4.990549950696296;3.7017539877892793;4.904152728809965;12.050898441579854;6.29089441792382;2.037846901760645;5.337861519047055;4.687643807335893;3.887669628167453;0.191716991710876;145.26717106692865;0.4643329778963311;0.128034046501748;-202.11834577856868
ПРОБА 162;129.61869111516444;2.9298761061298637;5.016237688762876;3.6004155950493377;4.744902010386013;8.98507158228127;6.3666801727612015;2.017834621008321;5.545074439272929;5.263067310823609;3.4431328082759314;0.191716991710876;148.44040991709258;0.348863075347693;0.1553351282612728;56.86836194057827
ПРОБА 163;524.0925203444168;3.704720834698596;5.637972505767534;4.395790744159865;5.463565045239562;20.0;20.0;2.819202055594551;20.0;19.51953834324632;6.71;0.191716991710876;161.73311713089043;1.8109677601135676;0.995763240652837;-216.3681542393411
ПРОБА 164;-182.160397813403;2.51;4.485534860394094;3.5;4.341993326442716;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;141.7191875602636;0.348863075347693;0.128034046501748;-271.15
ПРОБА 165;31.34693045183548;2.6205317056638298;4.57224719802626;3.5;4.38098234906764;7.323293258723194;2.045190012269025;1.97446633364111;0.149397664494034;0.0;0.0;0.0327950509149222;133.88351803767833;0.348863075347693;0.128034046501748;-73.98553722411643
ПРОБА 166;35.19523632785774;3.0619529700159096;4.789166444013844;3.5;4.7764349540793685;7.602229742197663;2.8187705514897323;1.97446633364111;0.8283917485733489;0.0;0.0;0.0327950509149222;134.79169205267965;0.4918200196905427;0.2242415311240617;82.6932040098659
ПРОБА 167;39.14889274914344;2.790933846958663;4.984620211871166;3.5;4.82912615648566;7.84249665445616;3.006157701200705;1.97446633364111;1.3629255159131926;0.0;0.1913279558726294;0.0327950509149222;139.47100444210315;0.348863075347693;0.2203591879006673;117.09398558901164
ПРОБА 168;127.1912744434478;2.967655754344446;5.089592470973999;3.652576274853068;4.941321034241735;10.22211961477997;4.100972692636639;2.0218187037812467;5.508373162445828;2.8079667003095823;3.400320933441559;0.191716991710876;144.0440826455603;0.348863075347693;0.128034046501748;260.3543273242375
ПРОБА 169;233.3646709441761;3.196499746316015;5.34670586250882;3.792557930856564;5.043797688776978;14.355428754392976;7.720511991716686;2.2278158518734443;8.54103937483297;8.194566593166677;6.71;0.191716991710876;145.56499028931884;0.736821886927612;0.4753970617710681;65.5946667235275
ПРОБА 170;-50.01283610758159;2.784353369541336;4.677822941782911;3.5;4.608463564192263;4.340656146244388;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;135.4227824626452;0.348863075347693;0.4127597749664963;312.52638258071204
ПРОБА 171;-33.41569265701651;2.6935180719950966;4.903438959219631;3.5;4.575662468788291;3.9552616781282217;0.4842910962717728;1.97446633364111;0.0;0.1057768642393397;0.0;0.0327950509149222;137.21692218798805;0.4484415968906136;0.3028022135054409;266.49932996535483
ПРОБА 172;-34.520211380021465;2.51;4.863043433400004;3.5;4.414485510666642;2.826698930751716;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;141.29737071066867;0.348863075347693;0.128034046501748;102.52826382172036
ПРОБА 173;37.58440911454625;2.905383159492236;4.932677356054443;3.5;4.998974559165244;5.853282859868866;0.2767346673267181;1.97446633364111;1.9330891158964203;1.5718702305177872;0.0;0.0327950509149222;133.9932473758488;0.348863075347693;0.128034046501748;126.36851660822492
ПРОБА 174;-52.577619845662014;2.525587118989015;4.827372208603458;3.5;4.449800141162249;2.460636629462405;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;150.46890640876376;0.348863075347693;0.128034046501748;165.96501656483792
ПРОБА 175;126.0382150339205;2.934054425064536;5.157002331959153;3.662994788017509;4.995876617331535;11.02188305470108;6.605560536997846;2.019039226242441;3.345249982572557;3.5234746639009416;3.828709300575472;0.191716991710876;143.69985927290523;0.348863075347693;0.441261678059644;111.12138821633329
ПРОБА 176;129.7300102720007;2.7828992639170447;4.978961854377532;3.694303001989564;4.468203805130804;10.81481985624109;7.61998864260484;2.0306785050270557;3.307208722727705;4.254988571896678;3.968211256959613;0.191716991710876;149.18857171652212;0.8621013480362192;0.2895163672885025;256.52424170523886
ПРОБА 177;68.13360318218031;2.8661640892361864;4.714827857289216;3.5051276515435803;4.963937756168501;8.899023190645478;3.87483540867916;1.97446633364111;0.0;1.4204543202576692;1.1879392803248914;0.0327950509149222;138.82427102048126;0.5397299726388972;0.4197363901408846;-271.15
ПРОБА 178;-51.34715763700987;2.51;4.750797013999877;3.5;4.757185288893957;3.002054757473569;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;141.2679565753013;0.7585567258562564;0.128034046501748;290.2672764078932
ПРОБА 179;-271.15;2.51;4.330783803134652;3.5;4.076558836282047;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;132.19726486543243;0.5550969855127417;0.128034046501748;114.56123765222075
ПРОБА 180;119.81895028175607;2.8768751797169587;5.197554683846026;3.585255855233296;4.947093725820421;10.901542114528077;5.437403012231395;1.9990849303533036;4.108067654178166;2.027842060761889;3.376974735625938;0.191716991710876;147.87795661730962;0.348863075347693;0.2110461071318665;102.7019724646949
ПРОБА 181;135.103450010865;3.1600606990641427;4.91228173265726;3.678514012366157;4.977619869879331;10.57798517000486;5.738067005839841;2.0364628502885407;5.20212179166695;2.493706507203016;4.32742970499897;0.191716991710876;142.82484065831477;0.4372370965059879;0.6442842715253632;47.66178776744249
ПРОБА 182;-36.755018567512906;2.8228901321608797;4.573222687457704;3.5;4.432685391888487;4.469768204147393;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;146.80879074224524;0.348863075347693;0.350826310634433;228.815427699777
ПРОБА 183;76.08426757206661;2.8272120027206884;5.011821224640515;3.537730831264066;4.857673198243558;7.8646384711065105;5.725320063036448;1.97446633364111;3.9712505444408537;1.3998643220874485;1.190775076610601;0.0327950509149222;134.30000616732804;0.348863075347693;0.128034046501748;88.0917604421063
ПРОБА 184;24.90483355297755;2.72685024120905;4.826704376006438;3.5;4.528225740340637;6.116333204844527;3.4145554534817304;1.97446633364111;0.5272491166834601;0.0;0.0;0.0327950509149222;145.51391537653552;0.348863075347693;0.128034046501748;116.09465613483218
ПРОБА 185;-13.73554274395326;2.599549526303768;4.466649294861514;3.5;4.484423806739835;4.552034105534038;1.2198206830877951;1.97446633364111;0.4043578891017645;0.0;0.0;0.0327950509149222;140.01697868166673;0.348863075347693;0.7893663487518398;177.6713757703772
ПРОБА 186;224.73752263424268;3.2456737501156434;5.295914298783602;3.8083473018932903;5.25209969869488;13.276854969071168;8.701844216851077;2.209908775038978;8.681821273094315;8.417626867575832;6.71;0.191716991710876;141.23344585323773;0.348863075347693;0.515448418411036;2.3728847169342657
ПРОБА 187;-52.72729351833476;2.526657333186814;4.393861073374306;3.5;4.671662253093949;3.861074449342688;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;148.42106954451003;0.348863075347693;0.128034046501748;-38.270066853115935
ПРОБА 188;2.0741638678259164;2.6256921259747465;4.644830746398806;3.5;4.499692108069591;5.09675792380081;1.355786673501436;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;149.52531862014789;0.348863075347693;0.128034046501748;56.32682680885358
ПРОБА 189;123.47165081847976;3.028572016579525;5.245565213571081;3.62679649434306;4.7379309410388695;10.434553860757376;6.014605366233741;2.0167951953320378;3.0585232294646723;4.798352697678638;3.080383876457378;0.191716991710876;132.68335536976954;0.74073626139246;0.6135434932327402;180.60219092917168
ПРОБА 190;-32.81615327712788;2.5425366647508394;5.006729571717441;3.5;4.440091939472419;4.651294237111292;0.5702128452491597;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;139.74777735609393;0.348863075347693;0.128034046501748;309.22862486772124
ПРОБА 191;133.73834950518;2.9328839224950847;4.866021812920234;3.664562542549501;5.0040555033316645;11.279258865527645;6.6180988323589744;2.03086965729812;4.591711001423268;4.477284344820551;3.254029769640086;0.191716991710876;147.50624595521626;1.5943398461820888;0.128034046501748;161.14732228042112
ПРОБА 192;82.8357764943849;2.6545699733314745;4.9023262697387135;3.524826135616034;4.612035779141364;9.46200987803868;4.686639005370228;1.97446633364111;3.717209788444495;2.9202882804099835;1.8461210282395597;0.0327950509149222;144.60076557921334;0.348863075347693;0.8992958758537666;38.75690987687364
ПРОБА 193;78.68282076000133;2.90761585897769;4.951992549363189;3.558594696534945;4.83097668549686;8.532021055181128;4.417412823062761;1.97446633364111;4.468276370856534;3.022466536504362;1.5725094729180285;0.0327950509149222;150.08375442760598;0.348863075347693;0.128034046501748;254.83038136404048
ПРОБА 194;-271.15;2.51;4.5232594275448825;3.5;4.196658517719579;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;138.5031197180024;0.348863075347693;0.128034046501748;223.16900246525063
ПРОБА 195;40.121636659022215;2.832441481544717;4.79142276027883;3.5272991931735387;4.6793238373322845;7.008340964744988;0.4544480459372022;1.97446633364111;1.597886643911305;0.8521583527640098;0.0;0.0327950509149222;142.39755666113473;0.9398631865525392;0.128034046501748;183.4642583707549
ПРОБА 196;218.858785057944;3.274601928744317;5.151388041189957;3.8115135345465943;5.220764916279098;12.550210677650227;9.471166189018817;2.198005951872671;7.314001172450722;7.985892158683141;6.71;0.191716991710876;158.26601849031408;1.0489583514615304;0.5817606471335572;106.75223345532304
ПРОБА 197;142.49463740209637;2.857960329578454;5.314317238994743;3.6567697293902377;4.847878998352987;9.735866732951264;5.776787246525227;2.046358880917246;5.774676293837555;4.852639778720855;4.5290212439201145;0.191716991710876;148.9761911408242;0.5479245518091234;0.4908177590796169;132.6560442582561
ПРОБА 198;368.5955423701904;3.433939846883076;5.466771339771873;4.139139857625107;5.315231948512234;18.90431579174371;14.097174446458093;2.5022445015662944;14.212928753410386;12.27967772955107;6.71;0.191716991710876;149.03184197615332;0.348863075347693;1.1851096303403277;339.8019249902927
ПРОБА 199;77.26727993472804;2.7164068551321194;5.055062557513484;3.5577160380076487;4.604707493093205;7.576638079078138;5.405701525980442;1.97446633364111;0.8599790808320886;2.4246080635392047;1.664863414533489;0.0327950509149222;139.2427094034343;0.3809495916156556;0.1866183535944476;86.65591449103357
ПРОБА 200;-48.77936959683851;2.54612038799891;4.4602380467397245;3.5;4.686680143471042;3.931793152140395;0.411014266302661;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;144.83850610337743;0.348863075347693;0.128034046501748;-28.02089242167179
ПРОБА 201;127.88772555934742;3.0138040262165355;5.017076579827728;3.62890615286458;4.741244953188068;9.693223676304331;7.107923331960006;2.021105818237039;4.110702018855664;2.95410327653934;4.051388420995916;0.191716991710876;139.50486050826623;1.012190489113758;0.128034046501748;101.2659576901965
ПРОБА 202;42.18163414325636;2.76573125674136;4.613727658977403;3.5;4.75681172469212;6.7922965209813615;2.575672491876626;1.97446633364111;0.7535588366471974;1.6240241428288391;0.0921377950724077;0.0327950509149222;138.93485442919044;0.564211798369837;0.128034046501748;120.53614059649556
ПРОБА 203;-31.43127618953781;2.51;4.560650581418749;3.5;4.5390536833156645;5.52517095949505;0.7265677826616406;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;137.6150862050537;0.348863075347693;0.128034046501748;-166.08216505939322
ПРОБА 204;-152.55992731325517;2.51;4.613640587881473;3.5;4.132400659240621;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;137.08952881371027;0.348863075347693;0.128034046501748;151.73037554440015
ПРОБА 205;135.90555421527813;2.783596736453934;5.052019082982965;3.6570567454077114;4.783648008778484;11.65693144636871;6.272213154799402;2.0401920707369032;5.464306318596541;3.7977414942143306;4.398181531649367;0.191716991710876;142.87599872918082;0.348863075347693;0.6387996262648776;123.92741922606808
ПРОБА 206;234.2963994468771;3.1945160125344203;5.206850385654337;3.876121948339676;5.314085575871411;13.921432007155705;8.911578316703597;2.2231697892162505;8.782805346229177;6.852800845888813;6.71;0.191716991710876;139.9606742404701;0.897022933132036;0.7087324612108001;-271.15
ПРОБА 207;197.40040444278344;3.3005360224342604;5.066105557145296;3.762978986239293;5.042440124215177;13.173772329134206;8.926201191500676;2.158350283993279;7.824871889284317;6.288772689931492;6.150184514977831;0.191716991710876;151.79954551321396;1.0455825789747124;0.336815036591241;351.6613862686887
ПРОБА 208;143.2244628650235;3.111973443580656;5.040048252313368;3.62419477498638;4.731277920489435;10.262150168980856;6.422558152315855;2.057361250906608;5.691094077820281;4.464203521132012;4.072951872526635;0.191716991710876;141.9940231625257;0.8933153269491239;0.128034046501748;340.8961199677003
ПРОБА 209;21.59611617668412;2.51;4.878100598889981;3.5;4.708196397422609;6.008005280457299;0.1943862395233973;1.97446633364111;1.7847000118860292;0.0;0.0;0.0327950509149222;151.00518990689562;0.348863075347693;0.128034046501748;120.32167954817362
ПРОБА 210;158.1794364346539;3.148586445690788;5.257514879706354;3.668437715860685;4.905746449515556;12.650679304134048;6.909174054860056;2.079355637377081;5.584585015812275;6.094051645433355;4.745068469635486;0.191716991710876;146.1419204252628;0.5812573470866197;0.2162243068412109;226.948604083
ПРОБА 211;75.12764887448628;2.927059218851695;4.529154837473976;3.501012523437564;5.342669747063208;6.7609792410776;3.55857010041314;1.97446633364111;1.128441847424217;1.2770292392665032;1.3256952536212838;0.0327950509149222;148.68034624417464;0.7174657138959983;0.1791899334398304;72.17256787431842
ПРОБА 212;231.2976283652053;2.9556115909038696;5.120964038404544;3.841836881098819;5.124215177093576;15.169522487444569;11.68266001054335;2.2337174315443638;9.919321260470692;8.237133315701634;6.71;0.191716991710876;150.04240880020993;0.348863075347693;1.6663102450407974;-271.15
ПРОБА 213;201.65544558852292;3.0383637470774665;5.21608828691492;3.7571238635096;4.953417906231764;13.787147135163693;9.593624861344823;2.165880247147698;7.334923360734161;5.71078438339681;6.481094114139951;0.191716991710876;152.72604938187715;0.5371766582447277;0.128034046501748;-271.15
ПРОБА 214;-251.4536705899295;2.51;4.269671387912773;3.5;4.348809011987815;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;135.24381761246048;0.348863075347693;0.128034046501748;45.46889293883663
ПРОБА 215;354.02731402573875;3.440722432415795;5.558898990508647;4.072065774258566;5.013542746968261;18.19822841593159;15.04307358012113;2.4778121494846403;14.144663383502516;12.797394820505684;6.71;0.191716991710876;151.65796845784593;0.7179152190559899;1.2477129448051616;-20.193956991582525
ПРОБА 216;138.0378228817287;2.7961024996825814;5.105752238348267;3.6482881750373775;4.905735948895626;11.076836132273517;6.1989190026638425;2.04236905684232;4.9905690943563;3.404893286275128;4.5736809458220415;0.191716991710876;149.65915197245744;0.348863075347693;0.2494732165548585;87.17930866966753
ПРОБА 217;112.81961367840506;2.9652034504244127;4.966115550037093;3.641197352848184;5.1735676771542245;9.466485547362897;4.943064271631152;1.9842471027999613;4.461754150472996;2.910148894251847;3.0858589227461155;0.191716991710876;156.17556719661195;0.348863075347693;1.5059789534060466;238.28463600158327
ПРОБА 218;38.7587407692597;2.51;4.783401089827273;3.5;4.671915778346595;7.26621955141559;1.1011161426725982;1.97446633364111;3.101555900187185;0.0;0.3266166123860751;0.0327950509149222;139.56294970450432;0.348863075347693;0.128034046501748;78.77131553873409
ПРОБА 219;36.24097961328539;2.71672637101792;4.822209541739544;3.5;4.396015711186353;6.954685039345357;1.9317810162149835;1.97446633364111;3.1268134228756663;0.0;0.0;0.0327950509149222;145.04746908221966;0.348863075347693;0.1778008329079015;219.8979874011991
ПРОБА 220;330.63278504665743;3.461117878397422;5.6282628176041145;4.032973631422766;5.208810987992875;20.0;13.112406854504282;2.421130983923635;12.894886246289571;13.629846353424478;6.71;0.191716991710876;149.70067753043188;0.559888708762717;0.128034046501748;281.4157373374892
ПРОБА 221;144.33492503651382;2.9604978568285785;4.962583511858642;3.6610612482544345;5.1461632988720005;11.017235083278026;5.156275171827904;2.04106965261806;5.533781304068127;4.308144708443171;4.380822058658579;0.191716991710876;146.78180159184245;0.348863075347693;0.128034046501748;100.11206293979222
ПРОБА 222;-271.15;2.51;4.2358975169734885;3.5;4.134553334322064;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;131.89473779561536;0.348863075347693;0.128034046501748;209.7957941218736
ПРОБА 223;148.08774672057234;3.06759867332182;5.112731219785987;3.693580833539276;4.769528772036133;11.585979213069706;6.9479682380466254;2.051760449241156;4.678042545346044;2.459252620503249;4.390209634534546;0.191716991710876;132.9838528959215;0.6207359568195333;0.7062052446229165;155.0690221889796
ПРОБА 224;610.3614138551937;4.001912310776377;6.251862412279245;4.581450951964302;5.719806334446236;20.0;20.0;2.9917902555838407;20.0;20.0;6.71;0.191716991710876;157.07453864612424;1.2290327497223237;1.3231274899908472;-0.0012489493090015
ПРОБА 225;115.5935311879565;3.0507174101159964;4.972373923464176;3.615126882055968;4.7512989438966535;11.466122532049194;5.1342503193136295;1.9950570196703636;4.198072108854901;2.9938615323524047;2.620568274918688;0.191716991710876;148.4966257646959;0.348863075347693;0.8820907365576777;169.92249072247813
ПРОБА 226;109.96339263108324;2.989634246578172;5.157325720487296;3.55302008103206;4.894289107779546;10.716840660448408;6.02743080043375;1.9783869290840836;4.312637625991381;2.3458767383571844;2.372925151600343;0.191716991710876;139.1120301691344;0.3962448389006742;0.128034046501748;209.1751245232132
ПРОБА 227;126.87337204997982;3.047128786080758;5.233715099105513;3.641994860757559;5.091756273305518;10.9149996504392;6.767352330186011;2.013239601132282;3.841759785340284;5.089836184667488;2.935091372398528;0.191716991710876;148.42452201061064;0.348863075347693;0.128034046501748;291.69650570915
ПРОБА 228;196.7337248876665;3.1470016544123847;5.171517308144378;3.79524862831435;5.183609981357528;14.815845596016722;9.528379547682396;2.1470064809415983;5.879975211488189;6.337604929400939;6.359275042891656;0.191716991710876;146.66991309615898;0.7326702771964315;1.8874488200696544;-271.15
ПРОБА 229;259.6987817509349;3.2194859056312817;5.274545420592496;3.895554668022104;5.209641280943483;14.682381925005044;11.060058186229352;2.276886273173602;7.915161543336604;10.309589228646146;6.71;0.191716991710876;146.60007169255866;0.6563718931821184;0.6656478453831659;-271.15
ПРОБА 230;10.267184481983575;2.700494498882162;4.757241736399875;3.5;4.4113455485926725;5.254129555820093;0.198835760600689;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;144.84732109214116;0.348863075347693;0.128034046501748;112.950788051715
ПРОБА 231;131.74068572399432;2.906074820194992;5.011600497691941;3.6248580539083743;4.654914352292422;9.826245196844743;4.819122310892209;2.037626321281085;4.411145853310937;3.940048974671847;2.9644519871634207;0.191716991710876;147.31769142394035;0.8074960126850814;0.128034046501748;94.76828471292556
ПРОБА 232;71.92199516252589;2.6749317499181884;5.0649479332616965;3.5322329025153407;4.847025380816691;7.970263712635766;3.85467842054189;1.97446633364111;2.183881929142771;1.421277068079032;1.2660733813492917;0.0327950509149222;144.16286516683874;0.348863075347693;0.128034046501748;98.76524172886928
ПРОБА 233;-72.45407947767046;2.51;4.679075793830398;3.5;4.243587109079233;1.2083443826273692;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;142.94055269392794;0.348863075347693;0.3177911349108501;-271.15
ПРОБА 234;226.4866330226021;3.0904489147785443;5.27762414372093;3.833550237570964;5.029052466954547;15.177809977008986;10.979990141799645;2.21379948827257;9.76565240010188;9.41145403324444;6.71;0.191716991710876;147.6642738777391;0.706122262572849;0.1565738814226153;-229.31141624878924
ПРОБА 235;282.8187176350731;3.2629725808557515;5.178275002899377;3.945869599005515;5.230444311944665;16.57371971759465;13.045922065035503;2.323840975307899;9.950851298351791;7.626331687942201;6.71;0.191716991710876;139.70510012597055;0.6998367198006222;0.5561668104280826;916.9840841547236
ПРОБА 236;186.48000704242548;3.207444514930917;5.010177708357298;3.758636209323926;4.796274696799935;11.47158769648486;7.960165334456345;2.146244862687184;7.407102443438474;4.090848246548839;5.781321655315487;0.191716991710876;143.42891360861938;0.5822304707118177;0.2521166147037437;-235.038162438482
ПРОБА 237;239.4971581275945;3.143939306532449;5.600999677779689;3.882885215884027;4.921292052188414;14.047500953186736;8.968874155533408;2.241036591851502;8.773001798043952;7.669909203338164;6.71;0.191716991710876;137.57130033122576;0.420529498272383;0.822031792858535;-240.8075091877593
ПРОБА 238;147.3079745356622;3.0790901355582405;5.054889671543925;3.711532011763611;4.892712347694549;11.68902653816718;6.206406093706087;2.068180117327272;5.20814885267689;4.540040572654553;4.496480424238752;0.191716991710876;147.66112107057492;0.7131347086509543;0.128034046501748;165.4426954629804
ПРОБА 239;-271.15;2.51;4.124949595352461;3.5;4.155923100098613;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;136.35459259971648;0.348863075347693;0.128034046501748;123.0088742810318
ПРОБА 240;-271.15;2.51;4.468697851301087;3.5;4.249366070982639;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;136.59220887687886;0.348863075347693;0.128034046501748;26.540980954528266
ПРОБА 241;328.8934538222661;3.3955155575531286;5.489686971144474;4.02357609459915;5.3733300349069335;20.0;13.211037754103485;2.417443164771371;12.416673378297128;11.404685949300571;6.71;0.191716991710876;152.22996875214758;0.6845575758734447;0.9246586771864168;185.9170230790346
ПРОБА 242;41.29775566225362;2.7244721643699066;4.960676217199317;3.5;4.708794667924034;7.549513369056639;2.5379887507505408;1.97446633364111;2.315955468515001;1.3041476290224046;0.3659919331890908;0.0327950509149222;146.1025790370188;0.348863075347693;0.1928409045197552;92.43012454668911
ПРОБА 243;233.45661082999675;3.2878267951128346;5.23338578375871;3.831221721054657;4.955787277377523;13.831920022458505;9.467500401079755;2.2295000089451;7.796519916347965;9.0016535456431;6.71;0.191716991710876;138.57966439649954;0.9298421908419592;0.128034046501748;-242.80359530829708
ПРОБА 244;5.962397383238283;2.7543593901439967;4.750249802815013;3.5;4.446409549900854;3.58964332388872;0.2436235208946546;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;139.42623428232525;0.6664517753973964;0.3234490099273393;214.7473530490417
ПРОБА 245;224.8981131991081;2.983386528372862;5.21135391468081;3.887190166905409;4.978085991041418;14.746829699598658;9.940571071558262;2.2277634409808416;11.193791963850654;8.591775809741664;6.71;0.191716991710876;139.167250505513;0.859933116146022;0.128034046501748;-271.15
ПРОБА 246;87.71324100645444;2.863621751241782;4.747934681804794;3.55546781531552;4.8579523694354885;8.17878225423835;3.739730769419469;1.97446633364111;3.3318030921739505;2.414368612980804;2.071890804433656;0.0327950509149222;140.56926177617402;0.348863075347693;0.128034046501748;104.01226075717516
ПРОБА 247;83.3092104813777;3.024808057157057;4.940901297658242;3.5;4.83686456876117;8.40020486836592;4.209666517523957;1.97446633364111;4.365776635151779;1.404079101762722;1.845529721728168;0.0327950509149222;150.74852311182968;0.5891346462157196;0.128034046501748;75.08003572977628
ПРОБА 248;623.989813680397;3.896980072467007;6.082096346530023;4.617547550876802;5.51010772169017;20.0;20.0;3.014048185178768;20.0;20.0;6.71;0.191716991710876;164.23772783518436;1.749564827663276;1.923415564108028;11.559763052816663
ПРОБА 249;-42.56740849305655;2.635786915914255;4.991213934951293;3.5;4.397125957717415;3.639706483151851;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;141.99055514502984;0.7121245101127627;0.2006785870206509;23.589842667510027
ПРОБА 250;199.7354692344828;3.131617906500682;5.200857357429033;3.796111840468233;5.215087630301332;14.538592709457452;8.141371354804395;2.163007860463507;7.532829284277118;6.6239523254242965;6.233750257450516;0.191716991710876;144.85271562751848;0.348863075347693;0.6686965886515258;-239.666475123226
ПРОБА 251;-66.9500429050112;2.51;4.29034222310896;3.5;4.493230111635505;2.9622405605353945;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;132.61197042517065;0.348863075347693;0.510057971794051;85.27745075531078
ПРОБА 252;-271.15;2.51;4.231038834721152;3.5;3.834212683993584;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;132.65125306287;0.348863075347693;1.0150865882412723;-175.7760874036244
ПРОБА 253;229.62768567220576;2.9695920190009963;5.674146330083877;3.8542090927690382;5.467717096200436;13.632647383352916;7.701646687208198;2.224798385430918;9.21560249513628;6.400616966019159;6.71;0.191716991710876;152.49792966854267;0.6207771683092419;0.128034046501748;-241.5938293683361
ПРОБА 254;23.34711163480432;2.644877398324542;4.969687859551533;3.5;4.65570816004522;4.742395229978313;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;142.6498701317315;0.348863075347693;0.128034046501748;102.86742352492524
ПРОБА 255;228.50648371246348;3.249748711322283;5.118634338344843;3.86266091113484;5.135250582548257;14.137145148715708;9.802563004365709;2.222849991050122;9.406038294102466;7.410192410220231;6.71;0.191716991710876;138.3837053691597;0.7697859045214236;0.128034046501748;-271.15
ПРОБА 256;-205.0475767074545;2.51;4.470003843080607;3.5;4.270686920160985;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;134.20394035776548;0.348863075347693;0.128034046501748;-271.15
ПРОБА 257;47.05121385549506;2.729009348517859;4.766456900329094;3.5;4.6463918640674935;9.133172177090184;2.397631408085178;1.97446633364111;1.8487736707475293;0.0;0.0;0.0327950509149222;131.2291051017692;0.348863075347693;0.128034046501748;84.78425513711579
ПРОБА 258;139.37652393587763;2.999531382257594;4.855769607405792;3.6840527472790185;4.770746133105007;11.188529188198489;7.422444495654103;2.042095540044877;4.88900593316991;3.2230966344147767;3.8382627225481754;0.191716991710876;148.1898752137631;0.5089442321498984;0.128034046501748;72.81416815813844
ПРОБА 259;215.0491021551307;3.092951121095161;5.16379554320304;3.805590047133188;5.399340441247141;15.067897306518782;6.562323362392787;2.18722543165648;8.656123374804421;6.374316116972155;6.71;0.191716991710876;142.64162831212033;0.4577676226490765;0.128034046501748;-271.15
ПРОБА 260;-47.672471967357325;2.5758180239443704;4.706902824176763;3.5;4.6865537161645925;3.076999232057053;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;131.99169579913652;0.6678126239777185;0.128034046501748;65.65814938234752
ПРОБА 261;201.7652648242564;3.148363681357268;4.89977119518273;3.828536191748343;5.155066687772551;12.36886053584373;10.265242504064329;2.1654183929945603;8.606351427725903;8.5055462500079;6.63461657901512;0.191716991710876;150.1333242093471;0.348863075347693;0.3499100854894664;-234.8978040452056
ПРОБА 262;-66.94167477481588;2.51;4.475024225671519;3.5;4.576506767001503;1.8404099560654903;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;140.72193765667382;0.348863075347693;0.128034046501748;162.6850490741831
ПРОБА 263;-200.13689795087183;2.51;4.389321727357594;3.5;4.045532218151009;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;135.0185776630144;0.348863075347693;0.128034046501748;89.54867676323937
ПРОБА 264;-271.15;2.51;4.182077911405143;3.5;4.285547984054831;0.0;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;143.11981365199486;0.348863075347693;0.128034046501748;-225.45416465427465
ПРОБА 265;-10.755530398481936;2.51;4.827998593620056;3.5;4.451125895924402;4.231585814126833;0.0;1.97446633364111;0.0;0.0;0.0;0.0327950509149222;142.8024246034194;0.348863075347693;0.128034046501748;138.95216159521385
