sample_id;Давление в E-301;Масса КГД из куба колонны;Вывод балансового избытка;520-540;K-301 Темп-ра в гор. зоне;Метан+этан из жидкости в Е-301;60-70;50-60;н-пентан;40-50
ПРОБА 90;1.21980302202674;189.087040172468;0.0999779104784724;0.0599838330012333;178.986694596367;0.0700275070342902;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 91;1.23676440953778;187.999323106564;0.0999759814188372;0.0599838330012333;178.996243116347;0.0700227610239782;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 92;1.25345335156531;186.972948774694;0.0999493996240373;0.0599838330012333;178.93832010443;0.0700186646416057;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 93;1.10181994343972;226.771183927586;0.25332179541769;0.0599838330012333;162.356765906859;0.117746180984115;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 94;1.20106536675628;225.419257615441;0.0638326576359661;0.0599838330012333;177.331105142084;0.133365745345535;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 95;1.55112385341541;234.448767822834;0.0292782533143088;0.0599838330012333;163.504740018183;0.191716991710876;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 96;0.51185267672341;193.312443052522;14.4623203091041;0.0599838330012333;173.610641993022;0.0327950509149222;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 97;0.710475194530567;222.920951705837;0.111725932899969;0.0599838330012333;166.477027127917;0.0620429411298482;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 98;1.30795818643087;234.352111704436;0.115565425034749;0.0599838330012333;158.938993263884;0.150460782881722;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 99;1.43647433286275;230.229027351655;0.095704608172923;0.0599838330012333;175.096189926466;0.171912398588437;3.59503321466534;0.128034046501748;0.0;0.348863075347693
ПРОБА 100;;;;0.0599838330012333;;;3.59503321466534;0.128034046501748;0.0;0.348863075347693
